cod_cns;valor;calorPago;mensagem;nossoNumero;dataVenc;status
19.43-0;70.00;0.00;Contribuição ref ao mês de Julho/19;10000007710;14/08/2019;0
15.68-5;70.00;70.00;Contribuição ref ao mês de Julho/19;10000007711;14/08/2019;1
137.08-3;50.00;0.00;Contribuição ref ao mês de Julho/19;10000007712;14/08/2019;0
15.58-6;150.00;150.00;Contribuição ref ao mês de Julho/19;10000007713;14/08/2019;1
20.43-8;50.00;50.00;Contribuição ref ao mês de Julho/19;10000007714;14/08/2019;1
17.73-1;50.00;0.00;Contribuição ref ao mês de Julho/19;10000007715;14/08/2019;0
19.65-3;70.00;70.00;Contribuição ref ao mês de Julho/19;10000007716;14/08/2019;1
15.69-3;70.00;0.00;Contribuição ref ao mês de Julho/19;10000007717;14/08/2019;0
20.46-1;70.00;70.00;Contribuição ref ao mês de Julho/19;10000007718;14/08/2019;1
15.51-1;150.00;150.00;Contribuição ref ao mês de Julho/19;10000007719;14/08/2019;1
157.76-8;400.00;0.00;Contribuição ref ao mês de Julho/19;10000007720;14/08/2019;0
16.24-6;70.00;0.00;Contribuição ref ao mês de Julho/19;10000007721;14/08/2019;0
15.99-0;50.00;50.00;Contribuição ref ao mês de Julho/19;10000007722;14/08/2019;1
20.33-9;100.00;100.00;Contribuição ref ao mês de Julho/19;10000007723;14/08/2019;1
20.17-2;50.00;50.00;Contribuição ref ao mês de Julho/19;10000007724;14/08/2019;1
20.92-5;70.00;0.00;Contribuição ref ao mês de Julho/19;10000007725;14/08/2019;0
19.34-9;70.00;0.00;Contribuição ref ao mês de Julho/19;10000007726;14/08/2019;0
17.72-3;70.00;70.00;Contribuição ref ao mês de Julho/19;10000007727;14/08/2019;1
16.32-9;50.00;50.00;Contribuição ref ao mês de Julho/19;10000007728;14/08/2019;1
19.22-4;50.00;50.00;Contribuição ref ao mês de Julho/19;10000007729;14/08/2019;1
20.91-7;70.00;0.00;Contribuição ref ao mês de Julho/19;10000007730;14/08/2019;0
17.63-2;50.00;50.00;Contribuição ref ao mês de Julho/19;10000007731;14/08/2019;1
;50.00;50.00;Contribuição ref ao mês de Julho/19;10000007732;14/08/2019;1
20.05-7;70.00;70.00;Contribuição ref ao mês de Julho/19;10000007733;14/08/2019;1
15.98-2;50.00;50.00;Contribuição ref ao mês de Julho/19;10000007734;14/08/2019;1
16.07-1;50.00;0.00;Contribuição ref ao mês de Julho/19;10000007735;14/08/2019;1
19.49-7;50.00;0.00;Contribuição ref ao mês de Julho/19;10000007736;14/08/2019;0
137.69-5;50.00;50.00;Contribuição ref ao mês de Julho/19;10000007737;14/08/2019;1
15.73-5;400.00;400.00;Contribuição ref ao mês de Julho/19;10000007738;14/08/2019;1
156.28-1;50.00;50.00;Contribuição ref ao mês de Julho/19;10000007739;14/08/2019;1
137.84-4;50.00;0.00;Contribuição ref ao mês de Julho/19;10000007740;14/08/2019;0
19.23-2;50.00;50.00;Contribuição ref ao mês de Julho/19;10000007741;14/08/2019;1
20.26-3;70.00;70.00;Contribuição ref ao mês de Julho/19;10000007742;14/08/2019;1
19.56-2;70.00;70.00;Contribuição ref ao mês de Julho/19;10000007743;14/08/2019;1
20.12-3;70.00;0.00;Contribuição ref ao mês de Julho/19;10000007744;14/08/2019;0
16.74-1;50.00;0.00;Contribuição ref ao mês de Julho/19;10000007745;14/08/2019;0
36.01-2;70.00;0.00;Contribuição ref ao mês de Julho/19;10000007746;14/08/2019;0
182.32-9;70.00;70.00;Contribuição ref ao mês de Julho/19;10000007747;14/08/2019;1
20.41-2;400.00;400.00;Contribuição ref ao mês de Julho/19;10000007748;14/08/2019;1
17.87-1;70.00;70.00;Contribuição ref ao mês de Julho/19;10000007749;14/08/2019;1
20.87-5;70.00;70.00;Contribuição ref ao mês de Julho/19;10000007750;14/08/2019;1
20.65-1;70.00;70.00;Contribuição ref ao mês de Julho/19;10000007751;14/08/2019;1
17.96-2;400.00;400.00;Contribuição ref ao mês de Julho/19;10000007752;14/08/2019;1
16.41-0;70.00;70.00;Contribuição ref ao mês de Julho/19;10000007753;14/08/2019;1
15.65-1;150.00;150.00;Contribuição ref ao mês de Julho/19;10000007754;14/08/2019;1
15.71-9;400.00;400.00;Contribuição ref ao mês de Julho/19;10000007755;14/08/2019;1
20.32-1;70.00;70.00;Contribuição ref ao mês de Julho/19;10000007756;14/08/2019;1
16.04-8;70.00;70.00;Contribuição ref ao mês de Julho/19;10000007757;14/08/2019;1
17.95-4;70.00;70.00;Contribuição ref ao mês de Julho/19;10000007758;14/08/2019;1
20.84-2;50.00;0.00;Contribuição ref ao mês de Julho/19;10000007759;14/08/2019;0
17.22-8;70.00;70.00;Contribuição ref ao mês de Julho/19;10000007760;14/08/2019;1
20.95-8;70.00;70.00;Contribuição ref ao mês de Julho/19;10000007761;14/08/2019;1
19.68-7;70.00;70.00;Contribuição ref ao mês de Julho/19;10000007762;14/08/2019;1
20.23-0;50.00;0.00;Contribuição ref ao mês de Julho/19;10000007763;14/08/2019;0
17.75-6;70.00;70.00;Contribuição ref ao mês de Julho/19;10000007764;14/08/2019;1
19.31-5;70.00;70.00;Contribuição ref ao mês de Julho/19;10000007765;14/08/2019;1
17.41-8;70.00;0.00;Contribuição ref ao mês de Julho/19;10000007766;14/08/2019;0
15.67-7;50.00;50.00;Contribuição ref ao mês de Julho/19;10000007767;14/08/2019;1
20.16-4;50.00;50.00;Contribuição ref ao mês de Julho/19;10000007768;14/08/2019;1
17.83-0;70.00;70.00;Contribuição ref. Agosto de 2019;10000007769;13/09/2019;1
15.59-4;70.00;70.00;Contribuição ref. Agosto de 2019;10000007770;13/09/2019;1
19.35-6;70.00;70.00;Contribuição ref. Agosto de 2019;10000007771;13/09/2019;1
19.24-0;70.00;70.00;Contribuição ref. Agosto de 2019;10000007772;13/09/2019;1
17.92-1;50.00;50.00;Contribuição ref. Agosto de 2019;10000007773;13/09/2019;1
17.85-5;100.00;100.00;Contribuição ref. Agosto de 2019;10000007774;13/09/2019;1
16.06-3;50.00;50.00;Contribuição ref. Agosto de 2019;10000007775;13/09/2019;1
15.72-7;150.00;150.00;Contribuição ref. Agosto de 2019;10000007776;13/09/2019;1
199.43-0;50.00;50.00;Contribuição ref. Agosto de 2019;10000007777;13/09/2019;1
16.45-1;50.00;50.00;Contribuição ref. Agosto de 2019;10000007778;13/09/2019;1
15.66-9;400.00;400.00;Contribuição ref. Agosto de 2019;10000007779;13/09/2019;1
20.48-7;150.00;150.00;Contribuição ref. Agosto de 2019;10000007780;13/09/2019;1
20.36-2;400.00;400.00;Contribuição ref. Agosto de 2019;10000007781;13/09/2019;1
15.57-8;100.00;100.00;Contribuição ref. Agosto de 2019;10000007782;13/09/2019;1
16.39-4;50.00;0.00;Contribuição ref. Agosto de 2019;10000007783;13/09/2019;0
20.67-7;400.00;400.00;Contribuição ref. Agosto de 2019;10000007784;13/09/2019;1
19.21-6;50.00;0.00;Contribuição ref. Agosto de 2019;10000007785;13/09/2019;0
17.94-7;100.00;0.00;Contribuição ref. Agosto de 2019;10000007786;13/09/2019;0
17.70-7;50.00;50.00;Contribuição ref. Agosto de 2019;10000007787;13/09/2019;1
19.99-2;300.00;300.00;Contribuição ref. Agosto de 2019;10000007788;13/09/2019;1
15.61-0;50.00;50.00;Contribuição ref. Agosto de 2019;10000007789;13/09/2019;1
20.88-3;70.00;0.00;Contribuição ref. Agosto de 2019;10000007790;13/09/2019;0
19.97-6;70.00;0.00;Contribuição ref. Agosto de 2019;10000007791;13/09/2019;0
19.30-7;50.00;50.00;Contribuição ref. Agosto de 2019;10000007792;13/09/2019;1
20.38-8;400.00;400.00;Contribuição ref. Agosto de 2019;10000007793;13/09/2019;1
19.63-8;70.00;0.00;Contribuição ref. Agosto de 2019;10000007794;13/09/2019;0
19.36-4;50.00;50.00;Contribuição ref. Agosto de 2019;10000007795;13/09/2019;1
20.07-3;50.00;0.00;Contribuição ref. Agosto de 2019;10000007796;13/09/2019;0
19.46-3;400.00;0.00;Contribuição ref. Agosto de 2019;10000007797;13/09/2019;0
20.47-9;70.00;70.00;Contribuição ref. Agosto de 2019;10000007798;13/09/2019;1
20.40-4;400.00;400.00;Contribuição ref. Agosto de 2019;10000007799;13/09/2019;1
19.17-4;400.00;400.00;Contribuição ref. Agosto de 2019;10000007800;13/09/2019;1
121.00-4;70.00;0.00;Contribuição ref. Agosto de 2019;10000007801;13/09/2019;0
17.60-8;50.00;0.00;Contribuição ref. Agosto de 2019;10000007802;13/09/2019;0
19.60-4;70.00;70.00;Contribuição ref. Agosto de 2019;10000007803;13/09/2019;1
19.96-8;50.00;0.00;Contribuição ref. Agosto de 2019;10000007804;13/09/2019;0
18.04-4;50.00;0.00;Contribuição ref. Agosto de 2019;10000007805;13/09/2019;0
19.76-0;50.00;0.00;Contribuição ref. Agosto de 2019;10000007806;13/09/2019;0
16.20-4;70.00;70.00;Contribuição ref. Agosto de 2019;10000007807;13/09/2019;1
17.67-3;70.00;70.00;Contribuição ref. Agosto de 2019;10000007808;13/09/2019;1
19.18-2;50.00;50.00;Contribuição ref. Agosto de 2019;10000007809;13/09/2019;1
17.84-8;70.00;70.00;Contribuição ref. Agosto de 2019;10000007810;13/09/2019;1
20.61-0;50.00;0.00;Contribuição ref. Agosto de 2019;10000007811;13/09/2019;0
16.35-2;70.00;70.00;Contribuição ref. Agosto de 2019;10000007812;13/09/2019;1
19.48-9;50.00;50.00;Contribuição ref. Agosto de 2019;10000007813;13/09/2019;1
17.66-5;50.00;0.00;Contribuição ref. Agosto de 2019;10000007814;13/09/2019;0
20.44-6;70.00;70.00;Contribuição ref. Agosto de 2019;10000007815;13/09/2019;1
17.88-9;70.00;70.00;Contribuição ref. Agosto de 2019;10000007816;13/09/2019;1
17.59-0;50.00;50.00;Contribuição ref. Agosto de 2019;10000007817;13/09/2019;1
17.69-9;50.00;0.00;Contribuição ref. Agosto de 2019;10000007818;13/09/2019;0
19.25-7;70.00;0.00;Contribuição ref. Agosto de 2019;10000007819;13/09/2019;0
16.09-7;50.00;50.00;Contribuição ref. Agosto de 2019;10000007820;13/09/2019;1
16.01-4;70.00;70.00;Contribuição ref. Agosto de 2019;10000007821;13/09/2019;1
16.11-3;50.00;50.00;Contribuição ref. Agosto de 2019;10000007822;13/09/2019;1
79.01-2;50.00;50.00;Contribuição ref. Agosto de 2019;10000007823;13/09/2019;1
16.33-7;50.00;0.00;Contribuição ref. Agosto de 2019;10000007824;13/09/2019;0
20.51-1;50.00;50.00;Contribuição ref. Agosto de 2019;10000007825;13/09/2019;1
19.33-1;50.00;50.00;Contribuição ref. Agosto de 2019;10000007826;13/09/2019;1
17.76-4;50.00;50.00;Contribuição ref. Agosto de 2019;10000007827;13/09/2019;1
15.90-9;50.00;50.00;Contribuição ref. Agosto de 2019;10000007828;13/09/2019;1
15.75-0;400.00;400.00;Contribuição ref. Agosto de 2019;10000007829;13/09/2019;1
17.24-4;50.00;0.00;Contribuição ref. Agosto de 2019;10000007830;13/09/2019;0
16.23-8;70.00;0.00;Contribuição ref. Agosto de 2019;10000007831;13/09/2019;0
20.74-3;50.00;0.00;Contribuição ref. Agosto de 2019;10000007832;13/09/2019;0
19.39-8;50.00;50.00;Contribuição ref. Agosto de 2019;10000007833;13/09/2019;1
20.19-8;50.00;0.00;Contribuição ref. Agosto de 2019;10000007834;13/09/2019;0
16.10-5;70.00;70.00;Contribuição ref. Agosto de 2019;10000007835;13/09/2019;1
17.90-5;70.00;0.00;Contribuição ref. Agosto de 2019;10000007836;13/09/2019;0
20.86-7;50.00;50.00;Contribuição ref. Agosto de 2019;10000007837;13/09/2019;1
15.53-7;150.00;150.00;Contribuição ref. Agosto de 2019;10000007838;13/09/2019;1
17.86-3;70.00;70.00;Contribuição ref. Agosto de 2019;10000007839;13/09/2019;1
16.21-2;70.00;0.00;Contribuição ref. Agosto de 2019;10000007840;13/09/2019;1
17.62-4;50.00;0.00;Contribuição ref. Agosto de 2019;10000007841;13/09/2019;0
28.34-0;70.00;70.00;Contribuição ref. Agosto de 2019;10000007842;13/09/2019;1
20.49-5;70.00;0.00;Contribuição ref. Agosto de 2019;10000007843;13/09/2019;0
135.89-7;70.00;70.00;Contribuição ref. Agosto de 2019;10000007844;13/09/2019;1
19.52-1;70.00;0.00;Contribuição ref. Agosto de 2019;10000007845;13/09/2019;0
17.71-5;50.00;50.00;Contribuição ref. Agosto de 2019;10000007846;13/09/2019;1
17.89-7;70.00;70.00;Contribuição ref. Agosto de 2019;10000007847;13/09/2019;1
17.79-8;50.00;50.00;Contribuição ref. Agosto de 2019;10000007848;13/09/2019;1
16.00-6;50.00;50.00;Contribuição ref. Agosto de 2019;10000007849;13/09/2019;1
20.71-9;400.00;400.00;Contribuição ref. Agosto de 2019;10000007850;13/09/2019;1
137.59-6;70.00;70.00;Contribuição ref. Agosto de 2019;10000007851;13/09/2019;1
15.76-8;400.00;400.00;Contribuição ref. Agosto de 2019;10000007852;13/09/2019;1
19.26-5;50.00;0.00;Contribuição ref. Agosto de 2019;10000007853;13/09/2019;0
19.51-3;70.00;70.00;Contribuição ref. Agosto de 2019;10000007854;13/09/2019;1
17.68-1;50.00;0.00;Contribuição ref. Agosto de 2019;10000007855;13/09/2019;0
17.77-2;70.00;0.00;Contribuição ref. Agosto de 2019;10000007856;13/09/2019;0
15.74-3;70.00;0.00;Contribuição ref. Agosto de 2019;10000007857;13/09/2019;0
17.78-0;50.00;50.00;Contribuição ref. Agosto de 2019;10000007858;13/09/2019;1
16.15-4;70.00;70.00;Contribuição ref. Agosto de 2019;10000007859;13/09/2019;1
154.11-2;50.00;50.00;Contribuição ref. Agosto de 2019;10000007860;13/09/2019;1
17.68-1;50.00;0.00;Contribuição ref. Agosto de 2019;10000007861;13/09/2019;0
16.02-2;50.00;0.00;Contribuição ref. Agosto de 2019;10000007862;13/09/2019;0
17.82-2;70.00;70.00;Contribuição ref. Agosto de 2019;10000007863;13/09/2019;1
15.60-2;70.00;70.00;Contribuição ref. Agosto de 2019;10000007864;13/09/2019;1
19.43-0;70.00;70.00;Contribuição ref. Agosto de 2019;10000007865;13/09/2019;1
15.68-5;70.00;70.00;Contribuição ref. Agosto de 2019;10000007866;13/09/2019;1
137.08-3;50.00;0.00;Contribuição ref. Agosto de 2019;10000007867;13/09/2019;0
15.58-6;150.00;150.00;Contribuição ref. Agosto de 2019;10000007868;13/09/2019;1
20.43-8;50.00;50.00;Contribuição ref. Agosto de 2019;10000007869;13/09/2019;1
17.73-1;50.00;0.00;Contribuição ref. Agosto de 2019;10000007870;13/09/2019;0
19.65-3;70.00;70.00;Contribuição ref. Agosto de 2019;10000007871;13/09/2019;1
15.69-3;70.00;0.00;Contribuição ref. Agosto de 2019;10000007872;13/09/2019;0
20.46-1;70.00;70.00;Contribuição ref. Agosto de 2019;10000007873;13/09/2019;1
15.51-1;150.00;150.00;Contribuição ref. Agosto de 2019;10000007874;13/09/2019;1
157.76-8;400.00;0.00;Contribuição ref. Agosto de 2019;10000007875;13/09/2019;0
16.24-6;70.00;0.00;Contribuição ref. Agosto de 2019;10000007876;13/09/2019;0
15.99-0;50.00;50.00;Contribuição ref. Agosto de 2019;10000007877;13/09/2019;1
20.33-9;100.00;100.00;Contribuição ref. Agosto de 2019;10000007878;13/09/2019;1
20.17-2;50.00;50.00;Contribuição ref. Agosto de 2019;10000007879;13/09/2019;1
20.92-5;70.00;0.00;Contribuição ref. Agosto de 2019;10000007880;13/09/2019;0
19.34-9;70.00;0.00;Contribuição ref. Agosto de 2019;10000007881;13/09/2019;0
17.72-3;70.00;70.00;Contribuição ref. Agosto de 2019;10000007882;13/09/2019;1
16.32-9;50.00;50.00;Contribuição ref. Agosto de 2019;10000007883;13/09/2019;1
19.22-4;50.00;0.00;Contribuição ref. Agosto de 2019;10000007884;13/09/2019;0
20.91-7;70.00;0.00;Contribuição ref. Agosto de 2019;10000007885;13/09/2019;0
17.63-2;50.00;50.00;Contribuição ref. Agosto de 2019;10000007886;13/09/2019;1
;50.00;50.00;Contribuição ref. Agosto de 2019;10000007887;13/09/2019;1
20.05-7;70.00;70.00;Contribuição ref. Agosto de 2019;10000007888;13/09/2019;1
15.98-2;50.00;50.00;Contribuição ref. Agosto de 2019;10000007889;13/09/2019;1
16.07-1;50.00;0.00;Contribuição ref. Agosto de 2019;10000007890;13/09/2019;1
19.49-7;50.00;0.00;Contribuição ref. Agosto de 2019;10000007891;13/09/2019;0
137.69-5;50.00;50.00;Contribuição ref. Agosto de 2019;10000007892;13/09/2019;1
15.73-5;400.00;400.00;Contribuição ref. Agosto de 2019;10000007893;13/09/2019;1
156.28-1;50.00;50.00;Contribuição ref. Agosto de 2019;10000007894;13/09/2019;1
137.84-4;50.00;0.00;Contribuição ref. Agosto de 2019;10000007895;13/09/2019;0
19.23-2;50.00;50.00;Contribuição ref. Agosto de 2019;10000007896;13/09/2019;1
20.26-3;70.00;70.00;Contribuição ref. Agosto de 2019;10000007897;13/09/2019;1
19.56-2;70.00;70.00;Contribuição ref. Agosto de 2019;10000007898;13/09/2019;1
20.12-3;70.00;0.00;Contribuição ref. Agosto de 2019;10000007899;13/09/2019;0
16.74-1;50.00;0.00;Contribuição ref. Agosto de 2019;10000007900;13/09/2019;0
36.01-2;70.00;0.00;Contribuição ref. Agosto de 2019;10000007901;13/09/2019;0
182.32-9;70.00;70.00;Contribuição ref. Agosto de 2019;10000007902;13/09/2019;1
20.41-2;400.00;400.00;Contribuição ref. Agosto de 2019;10000007903;13/09/2019;1
17.87-1;70.00;70.00;Contribuição ref. Agosto de 2019;10000007904;13/09/2019;1
20.87-5;70.00;70.00;Contribuição ref. Agosto de 2019;10000007905;13/09/2019;1
20.65-1;70.00;70.00;Contribuição ref. Agosto de 2019;10000007906;13/09/2019;1
17.96-2;400.00;400.00;Contribuição ref. Agosto de 2019;10000007907;13/09/2019;1
16.41-0;70.00;70.00;Contribuição ref. Agosto de 2019;10000007908;13/09/2019;1
15.65-1;150.00;150.00;Contribuição ref. Agosto de 2019;10000007909;13/09/2019;1
15.71-9;400.00;400.00;Contribuição ref. Agosto de 2019;10000007910;13/09/2019;1
20.32-1;70.00;70.00;Contribuição ref. Agosto de 2019;10000007911;13/09/2019;1
16.04-8;70.00;70.00;Contribuição ref. Agosto de 2019;10000007912;13/09/2019;1
17.95-4;70.00;70.00;Contribuição ref. Agosto de 2019;10000007913;13/09/2019;1
20.84-2;50.00;0.00;Contribuição ref. Agosto de 2019;10000007914;13/09/2019;0
17.22-8;70.00;70.00;Contribuição ref. Agosto de 2019;10000007915;13/09/2019;1
20.95-8;70.00;70.00;Contribuição ref. Agosto de 2019;10000007916;13/09/2019;1
19.68-7;70.00;70.00;Contribuição ref. Agosto de 2019;10000007917;13/09/2019;1
20.23-0;50.00;50.00;Contribuição ref. Agosto de 2019;10000007918;13/09/2019;1
17.75-6;70.00;70.00;Contribuição ref. Agosto de 2019;10000007919;13/09/2019;1
19.31-5;70.00;70.00;Contribuição ref. Agosto de 2019;10000007920;13/09/2019;1
17.41-8;70.00;0.00;Contribuição ref. Agosto de 2019;10000007921;13/09/2019;0
15.67-7;50.00;50.00;Contribuição ref. Agosto de 2019;10000007922;13/09/2019;1
20.16-4;50.00;50.00;Contribuição ref. Agosto de 2019;10000007923;13/09/2019;1
199.43-0;250.00;250.00;Ref Primeira Parcela - 1/6 ;10000007924;16/09/2019;1
199.43-0;250.00;250.00;Contribuição 2/6;10000007925;16/10/2019;1
17.83-0;70.00;70.00;Contribuição ref. setembro de 2019;10000007926;15/10/2019;1
15.59-4;70.00;70.00;Contribuição ref. setembro de 2019;10000007927;15/10/2019;1
19.35-6;70.00;70.00;Contribuição ref. setembro de 2019;10000007928;15/10/2019;1
19.24-0;70.00;70.00;Contribuição ref. setembro de 2019;10000007929;15/10/2019;1
17.92-1;50.00;50.00;Contribuição ref. setembro de 2019;10000007930;15/10/2019;1
17.85-5;100.00;100.00;Contribuição ref. setembro de 2019;10000007931;15/10/2019;1
16.06-3;50.00;50.00;Contribuição ref. setembro de 2019;10000007932;15/10/2019;1
15.72-7;150.00;150.00;Contribuição ref. setembro de 2019;10000007933;15/10/2019;1
199.43-0;50.00;50.00;Contribuição ref. setembro de 2019;10000007934;15/10/2019;1
16.45-1;50.00;50.00;Contribuição ref. setembro de 2019;10000007935;15/10/2019;1
15.66-9;400.00;400.00;Contribuição ref. setembro de 2019;10000007936;15/10/2019;1
20.48-7;150.00;150.00;Contribuição ref. setembro de 2019;10000007937;15/10/2019;1
20.36-2;400.00;400.00;Contribuição ref. setembro de 2019;10000007938;15/10/2019;1
15.57-8;100.00;100.00;Contribuição ref. setembro de 2019;10000007939;15/10/2019;1
16.39-4;50.00;0.00;Contribuição ref. setembro de 2019;10000007940;15/10/2019;0
20.67-7;400.00;400.00;Contribuição ref. setembro de 2019;10000007941;15/10/2019;1
19.21-6;50.00;0.00;Contribuição ref. setembro de 2019;10000007942;15/10/2019;0
17.94-7;100.00;0.00;Contribuição ref. setembro de 2019;10000007943;15/10/2019;0
17.70-7;50.00;50.00;Contribuição ref. setembro de 2019;10000007944;15/10/2019;1
19.99-2;300.00;300.00;Contribuição ref. setembro de 2019;10000007945;15/10/2019;1
15.61-0;50.00;50.00;Contribuição ref. setembro de 2019;10000007946;15/10/2019;1
20.88-3;70.00;0.00;Contribuição ref. setembro de 2019;10000007947;15/10/2019;0
19.97-6;70.00;0.00;Contribuição ref. setembro de 2019;10000007948;15/10/2019;0
19.30-7;50.00;50.00;Contribuição ref. setembro de 2019;10000007949;15/10/2019;1
20.38-8;400.00;400.00;Contribuição ref. setembro de 2019;10000007950;15/10/2019;1
