entrancia_id;regioes_id;contrib_id;tabeliao_id;substituto_id;cnpj;naoCNPJ;cei;codTJ;codCNJ;;nome;nomeFantasia;nomeResumido;endCep;arrAtividades;endNumero;endCidade;telefone1;telefone2;telefone2_whatsapp;email;endLogradouro;endBairro;formaCobranca;ativo;altUsuario;cadAnalise;encontradoTJ;emAcordo;retencaoTJ;pgRetencaoTJ
20;19;1;383;15;5.455.370/0000-00;1;;47011;15.54-5;;CARTORIO 1º OFÍCIO REG. CIVIL;CARTÓRIO DO 1º OFÍCIO;CARTÓRIO DO 1º OFÍCIO;27;27;;2308302;(88) 3553-1224;;0;1oficio.milagres@bol.com.br;RUA MARCELINO LEITE, 041;CENTRO;2;Sim;6;0;1;0;1;1
20;19;1;384;;3.357.910/0000-00;1;;47013;18.25-9;;CARTORIO REG. CIVIL DIST. ROSÁRIO;CARTÓRIO FÉLIX - REGISTRO CIVIL;CARTÓRIO FÉLIX - REGISTRO CIVIL;29;29;;2308302;;;0;ritafelixmourasantos@bol.com.br;AV.  SEBASTIÃO CAVALCANTE, 58;CENTRO;2;Sim;0;0;1;0;1;1
20;30;1;385;;12.463.700/0000-00;1;;152002;16.65-9;;CARTORIO OFÍCIO DE NOTAS E REGISTROS;CARTÓRIO ANTÔNIO MACEDO DE CAMPOS;CARTÓRIO ANTÔNIO MACEDO DE CAMPOS;21;21;;2308351;(88) 3529-1450;(85) 9 9660-2228;0;agessimar@hotmail.com;RUA JOSÉ ADAMIR PINHEIRO, 088;CENTRO;2;Sim;0;0;1;0;1;1
20;30;1;386;;10.444.200/0000-00;1;;152004;16.98-0;;CARTORIO REG. CIVIL DIST. CARNAUBINHA;CARTORIO DE REGISTRO CIVIL DE PESSOAS NATURAIS;CARTORIO DE REGISTRO CIVIL DE PESSOAS NATURAIS;29;29;;2308351;(88) 3529-2002;;0;cartoriocarnaubinhamilha@hotmail.com;RUA NEUTELINA COSTA BEZERRA, S/N;CENTRO;2;Sim;0;0;1;0;1;1
20;43;1;629;;3.364.840/0000-00;1;;136002;20.55-2;;CARTORIO OFÍCIO DE NOTAS E REGISTROS;CARTÓRIO ROLIM;CARTÓRIO ROLIM;21;21;;2308377;(88) 3630-1329;;0;shirleyjacsantana@gmail.com;AV. LINDOLFO BRAGA, 434;CENTRO;2;Sim;7;0;1;0;1;1
20;19;1;769;;2.574.410/0000-00;1;;48013;15.88-3;;CARTORIO REG. CIVIL DIST. JAMACARU;CARTÓRIO DO RECISTRO CIVIL;CARTÓRIO DO RECISTRO CIVIL;29;29;;2308401;;;0;samarasandracruz@yahoo.com.br;RUA FÉLIX ITALIANO, S/N;CENTRO;2;Sim;0;0;1;0;1;1
20;19;1;770;;6.741.220/0000-00;1;;48014;16.79-0;;CARTORIO REG. CIVIL DIST. MISSÃO NOVA;CARTÓRIO DO REG. CIVIL DIST. MISSÃO NOVA;CARTÓRIO DO REG. CIVIL DIST. MISSÃO NOVA;29;29;;2308401;(88) 9965-9323;;0;cartoriomissaonova@gmail.com;VILA MISSÃO NOVA, Nº 190;ZONA RURAL;2;Sim;11;0;1;0;1;1
20;19;1;390;;5.794.750/0000-00;1;;48011;18.06-9;;CARTORIO 1º OFÍCIO REG. CIVIL;CARTÓRIO DO REGISTRO CIVIL - 1º OFÍCIO;CARTÓRIO DO REGISTRO CIVIL - 1º OFÍCIO;27;27;;2308401;(88) 9 9644-4740;(88) 9 8814-8928;0;cartorio1mv@gmail.com;RUA CEL JOSE DANTAS, 969;CENTRO;2;Sim;0;0;1;0;1;1
20;19;7;768;;5.794.720/0000-00;1;;48012;20.86-7;;CARTORIO 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO MARTINS - 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO MARTINS - 2º OFÍCIO REG. IMÓVEIS;25;25;;2308401;(88) 3542-1489;;0;cartorio_martins@hotmail.com;RUA SANTOS DUMONT, 57;CENTRO;2;Sim;11;0;1;0;0;1
20;75;1;635;;36.957.600/0000-00;1;;49013;135.95-4;;Cartório de Registro Civil - Distrito de Catolé;CARTÓRIO ALMEIDA;CARTÓRIO ALMEIDA;27;27;;2308500;(88) 9 8186-0015;;0;brunoalmeidacp@hotmail.com;DISTRITO DE CATOLÉ CENTRO S/N;CENTRO;2;Sim;11;0;1;0;1;1
20;19;1;392;;5.674.120/0000-00;1;;49011;20.52-9;;CARTÓRIO 1º OFÍCIO REG. CIVIL;CARTÓRIO COSTA;CARTÓRIO COSTA;27;27;;2308500;(88) 3583-1133;;0;hiltonlopcosta@hotmail.com;RUA ANTONIO EVANGELISTA SOBRINHO, 100;CENTRO;2;Sim;3;0;1;0;1;1
20;19;1;;;;0;;49016;135.97-0;;CARTORIO REG. CIVIL DIST. CARNAÚBA;CARTÓRIO DE 1º OFÍCIO DO DISTRITO DE CARNAÚBA;CARTÓRIO DE 1º OFÍCIO DO DISTRITO DE CARNAÚBA;27;27;;2308500;(88) 9 8186-0015;;0;brunoalmeidacp@hotmail.com;Rua Central ,  - Distrito de Catolé  - CENTRO;ZONA RURAL;2;Sim;11;0;1;0;1;1
20;19;1;;;;0;;49014;135.96-2;;CARTORIO REG. CIVIL DIST. BOA VISTA;CARTÓRIO DO 1º OFÍCIO DO DISTRITO DE BOA VISTA;CARTÓRIO DO 1º OFÍCIO DO DISTRITO DE BOA VISTA;27;27;;2308500;(88) 9 8186-0015;;0;brunoalmeidacp@hotmail.com;Rua Central,  - Distrito de Catolé  - CENTRO;ZONA RURAL;2;Sim;11;0;1;0;1;1
20;19;7;393;;5.674.130/0000-00;1;;49012;20.51-1;;CARTORIO 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO VERAS - 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO VERAS - 2º OFÍCIO REG. IMÓVEIS;25;25;;2308500;(88) 3583-1264;;0;cartorioverasce@hotmail.com;RUA ANTONIO EVANGELISTA SOBRINHO, 92;CENTRO;2;Sim;6;0;1;0;0;1
20;40;1;394;;7.551.250/0000-00;1;;78011;17.40-0;;CARTÓRIO 1º OFÍCIO REG. CIVIL;CARTÓRIO LEITÃO;CARTÓRIO LEITÃO;27;27;;2308609;(88) 3696-1947;;0;cartoriomonsenhortabosa@hotmail.com;AV HONORIO MELO, 182;CENTRO;2;Sim;3;0;1;0;1;1
20;40;7;395;;6.588.080/0000-00;1;;78012;20.19-8;;CARTÓRIO 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO TEIXEIRA - 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO TEIXEIRA - 2º OFÍCIO REG. IMÓVEIS;25;25;;2308609;(88) 3696-1277;;0;franciscoseivas@yahoo.com.br;RUA JOÃO PAMPLONA, 07;CENTRO;2;Sim;6;0;1;0;0;1
31;44;6;396;;6.581.060/0000-00;1;;20011;19.43-0;;CARTÓRIO 1º OFICIO REG. CIVIL;CARTÓRIO 1º OFÍCIO - HONORATO;CARTÓRIO 1º OFÍCIO - HONORATO;27;27;;2308708;(88) 3422-1110;;0;cartoriohonorato@bol.com.br;RUA CEL. MANOEL HONORATO, 105. A;CENTRO;2;Sim;6;0;1;0;0;0
31;44;6;835;;6.581.080/0000-00;1;;20012;15.69-3;;CARTORIO 2º OFICIO REG. IMOVEIS;CARTÓRIO 2º OFICIO - CHAGAS FILHO;CARTÓRIO 2º OFICIO - CHAGAS FILHO;25;25;;2308708;(88) 3422-1515;;0;cartoriochagasfilho@gmail.com;RUA CORONEL JOSÉ AMBROSIO, 77;CENTRO;2;Sim;11;0;1;0;0;1
31;44;1;398;;;0;;20016;17.97-0;;CARTORIO REG. CIVIL DIST. ARUARU;CARTÓRIO DE REGISTRO CIVIL DE ARAURU;CARTÓRIO DE REGISTRO CIVIL DE ARAURU;29;29;;2308708;(88) 9 9639-6463;;0;franciscaalzay@yahoo.com;RUA JOSÉ CHAGAS, 1220;CENTRO;2;Sim;8;0;1;0;1;1
31;44;1;771;;9.643.430/0000-00;1;;20017;20.00-8;;CARTORIO REG. CIVIL DIST. JUAZEIRO DE BAIXO;CARTÓRIO DE REGISTRO CIVIL DE JUAZEIRO;CARTÓRIO DE REGISTRO CIVIL DE JUAZEIRO;29;29;;2308708;(88) 3422-2451;;0;;JUAZERIO DE BAIXO, S/N;;2;Sim;0;0;1;0;1;1
31;44;1;400;;9.643.510/0000-00;1;;20014;17.10-3;;CARTORIO REG. CIVIL DIST. PEDRAS;CARTÓRIO DO DISTRITO DE PEDRAS;CARTÓRIO DO DISTRITO DE PEDRAS;29;29;;2308708;(88) 9913-0161;;0;franciscambeserra@hotmail.com;RUA JOÃO MONTEIRO, S/N;CENTRO;2;Sim;2;0;1;0;1;0
31;44;1;402;;10.414.300/0000-00;1;;20018;17.02-0;;CARTORIO REG. CIVIL DIST. BOA ÁGUA;CARTÓRIO MARTINS;CARTÓRIO MARTINS;29;29;;2308708;(88) 3408-6100;;0;;RUA ABEL MARTINS, S/N;BOA AGUA;2;Sim;2;0;1;0;1;1
31;44;1;403;;73.754.100/0000-00;1;;20015;19.69-5;;CARTORIO REG. CIVIL DIST. ROLDÃO;CARTÓRIO MOURA SILVA;CARTÓRIO MOURA SILVA;29;29;;2308708;(88) 3422-2099;(88) 9990-4647;0;cartoriomoura_mn@hotmail.com vilanimoura.vm@hotmail.com;VILA DE ROLDÃO, S/N;ROLDÃO;2;Sim;0;0;1;0;1;1
20;43;7;404;;6.580.950/0000-00;1;;147003;17.66-5;;CARTORIO 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO MOREIRA - 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO MOREIRA - 2º OFÍCIO REG. IMÓVEIS;25;25;;2308807;(88) 3642-1003;(88) 9 8817-0429;0;cart.moreira@gmail.com;RUA QUININA MOREIRA, 180;CENTRO;2;Sim;6;0;0;0;0;1
20;43;1;405;;10.379.800/0000-00;1;;147002;19.75-2;;CARTORIO 1º OFICIO;CARTÓRIO NEVES MARANGUAPE;CARTÓRIO NEVES MARANGUAPE;27;27;;2308807;(88) 3645-1231;;0;daniel.matos.falcao@hotmail.com;RUA QUININA MOREIRA, 180;CENTRO;2;Sim;0;0;1;0;1;1
20;43;1;406;;3.223.150/0000-00;1;;113002;20.60-2;;CARTÓRIO DE OFICIO DE NOTAS E DE REGISTRO DA COMARCA DE MORRINHOS;CARTORIO LAURINDO;CARTORIO LAURINDO;21;21;;2308906;(88) 3665-1180;;0;maria.ciriacarneiro@gmail.com;R ABDORAL ROCHA, 65;CENTRO;2;Sim;3;0;1;0;1;1
20;119;1;772;;6.576.220/0000-00;1;;79011;15.56-0;;CARTORIO 1º OFICIO REG. CIVIL;CARTÓRIO MAGALHÃES - 1º OFÍCIO;CARTÓRIO MAGALHÃES - 1º OFÍCIO;27;27;;2309003;(88) 9 9981-5920;(88) 9 9482-0393;0;cartorio1mucambo@hotmail.com;RUA MONSENHOR MELO, 461;CENTRO;2;Sim;11;0;1;0;1;1
20;119;7;408;;6.576.190/0000-00;1;;79012;79.01-2;;CARTORIO 2º OFÍCIO REG. IMÓVEIS;MUCAMBO - CARTÓRIO 2º OFÍCIO REG. IMÓVEIS;MUCAMBO - CARTÓRIO 2º OFÍCIO REG. IMÓVEIS;25;25;;2309003;(88) 3654-1575;;0;cartorio_campos@hotmail.com;RUA MONSENHOR MELO, 243;CENTRO;2;Sim;6;0;1;0;0;1
20;23;1;409;;6.580.160/0000-00;1;;80011;15.97-4;;CARTORIO 1º OFÍCIO REG. CIVIL;CARTÓRIO HAROLDO SILVEIRA - 1º OFÍCIO;CARTÓRIO HAROLDO SILVEIRA - 1º OFÍCIO;27;27;;2309102;(85) 3328-1112;;0;cartorioharoldosilveira@gmail.com;RUA CEL. JUSTINO CAFÉ, 80;CENTRO;2;Sim;3;0;1;0;1;1
20;23;7;410;;6.580.150/0000-00;1;;80012;15.99-0;;CARTORIO 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO MATIAS DE OLIVEIRA - 2º OFÍCIO REG. DE IMÓVEIS;CARTÓRIO MATIAS DE OLIVEIRA - 2º OFÍCIO REG. DE IMÓVEIS;25;25;;2309102;(85) 3328-1734;;0;cartoriomatiasdeoliveira@hotmail.com;CORONEL JUSTINO CAFÉ, 322;CENTRO;2;Sim;6;0;1;0;0;1
20;19;1;773;;12.466.100/0000-00;1;;165002;135.98-8;;CARTORIO 1º OFICIO;CARTÓRIO DO REGISTRO CIVIL;CARTÓRIO DO REGISTRO CIVIL;27;27;;2309201;;;0;cartoriopcnolinda@gmail.com;RUA ALVIM ALVES, 189;CENTRO;2;Sim;0;0;1;0;1;1
20;19;8;412;;12.466.800/0000-00;1;;165003;15.63-6;;CARTORIO 2º OFÍCIO REG. IMÓVEIS;NOVA OLINDA - CARTÓRIO 2º OFÍCIO REG. IMÓVEIS;NOVA OLINDA - CARTÓRIO 2º OFÍCIO REG. IMÓVEIS;25;25;;2309201;(88) 3546-1253;;0;zezefreire@hotmail.com;RUA ALVIN ALVES, 209;CENTRO;2;Sim;6;0;1;0;0;1
31;40;1;760;;41.552.400/0000-00;1;;21011;16.29-5;;CARTORIO 1º OFICIO REG. CIVIL;CARTÓRIO  VASCONCELOS;CARTÓRIO  VASCONCELOS;27;27;1235;2309300;(88) 9 9663-7943;(88) 9 9663-7943;1;cartoriovasconcelos1oficio@gmail.com;AV.  ANTONIO JOAQUIM DE SOUSA;CENTRO;2;Sim;8;0;1;0;1;1
31;40;6;413;;6.577.660/0000-00;1;;21012;16.10-5;;CARTORIO 2º OFICIO REG. IMOVEIS;CARTÓRIO CARVALHO SANTANA - 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO CARVALHO SANTANA - 2º OFÍCIO REG. IMÓVEIS;25;25;;2309300;(88) 3672-1766;;0;cartoriocsantana@gmail.com;AV. TABELIÃO TEMOTEO FERREIRA CHAVES;CENTRO;2;Sim;6;0;1;0;0;1
31;40;1;414;;23.718.500/0000-00;1;;21019;18.49-9;;CARTORIO REG. CIVIL DIST. SÃO PEDRO;CARTÓRIO DO REGISTRO CIVIL DE LAGOA DE SÃO PEDRO;CARTÓRIO DO REGISTRO CIVIL DE LAGOA DE SÃO PEDRO;29;29;;2309300;(88) 3672-1082;;0;anacarlota.farias@bol.com.br;LAGOA DE SAO PEDRO, S/N;ZONA RURAL;2;Sim;0;0;1;0;1;1
31;40;1;415;;1.415.440/0000-00;1;;21017;20.27-1;;CARTORIO REG. CIVIL DIST. NOVA BETÂNIA;CARTÓRIO DO REGISTRO CIVIL DE NOVA BETÂNIA;CARTÓRIO DO REGISTRO CIVIL DE NOVA BETÂNIA;29;29;;2309300;;;0;franciscodpaulo@bol.com.br;NOVA BETANIA, S/N;ZONA RURAL;2;Sim;0;0;1;0;1;1
31;40;1;774;;;0;;21015;136.00-2;;CARTORIO REG. CIVIL DIST. CANINDEZINHO;CARTORIO REG. CIVIL DIST. CANINDEZINHO;CARTORIO REG. CIVIL DIST. CANINDEZINHO;29;29;;2309300;(88) 3672-3068;(88) 9 8186-5780;0;cartoriopintomartins@gmail.com;AV. MARIANO DA COSTA MADUREIRO, 216;CENTRO;2;Sim;8;0;1;0;1;1
31;40;1;775;;23.718.300/0000-00;1;;21016;20.78-4;;CARTORIO REG. CIVIL DIST. MAJOR SIMPLÍCIO;REGISTRO CIVIL DO DISTRITO DE MAJOR SIMPLÍCIO;REGISTRO CIVIL DO DISTRITO DE MAJOR SIMPLÍCIO;29;29;;2309300;;;0;franciscodpaulo@bol.com.br;DISTRITO DE MAJOR SIMPLICIO , S/N;ZONA RURAL;2;Sim;0;0;1;0;1;1
20;40;1;419;;7.551.630/0000-00;1;;81011;17.50-9;;CARTORIO 1º OFÍCIO REG. CIVIL;CARTORIO 1º OFÍCIO REG. CIVIL;CARTORIO 1º OFÍCIO REG. CIVIL;27;27;;2309409;(88) 3629-1300;(88) 9 9912-1541;0;cartoriosampaio@hotmail.com;TRAVESSA 10 DE OUTUBRO, 61;CENTRO;2;Sim;7;0;1;0;1;1
20;40;6;420;;6.586.320/0000-00;1;;81012;15.60-2;;CARTORIO 2º OFÍCIO REG. IMÓVEIS;NOVO ORIENTE - CARTORIO 2º OFÍCIO REG. IMÓVEIS;NOVO ORIENTE - CARTORIO 2º OFÍCIO REG. IMÓVEIS;25;25;;2309409;(88) 3629-1206;;0;cartoriopinho@yahoo.com.br;PRAÇA SARGENTO HERMÍNIO, 60;CENTRO;2;Sim;6;0;1;0;0;1
20;23;1;421;;2.738.240/0000-00;1;;141002;19.54-7;;CARTORIO OFÍCIO DE NOTAS E REGISTROS;CARTORIO OFÍCIO DE NOTAS E REGISTROS;CARTORIO OFÍCIO DE NOTAS E REGISTROS;21;21;;2309458;(85) 3322-1054;;0;cartorio.lima@bol.com.br;RUA RITA CORREIA , S/N;CENTRO;2;Sim;0;0;1;0;1;1
20;23;1;422;;4.539.690/0000-00;1;;141004;16.90-7;;CARTORIO REG. CIVIL DIST. CURUPIRA;CARTORIO REG. CIVIL DIST. CURUPIRA;CARTORIO REG. CIVIL DIST. CURUPIRA;29;29;;2309458;(85) 3322-3025;;0;cartoriodecurupira@hotmail.com;RUA DA MATRIZ, 280;CENTRO;2;Sim;0;0;1;0;1;1
20;23;1;;;;0;;141005;137.82-8;;CARTORIO REG. CIVIL DIST. DE SERRAGEM;CARTORIO REG. CIVIL DIST. DE SERRAGEM;CARTORIO REG. CIVIL DIST. DE SERRAGEM;27;27;;2309458;(85) 3263-6345;;0;cartoriodeserragem@gmail.com;CONJ. COMUNITÁRIO DE SERRAGEM, S/N,  - DIST. SERRAGEM - SERRAGEM;DIST. SERRAGEM;2;Sim;11;0;1;0;1;1
20;30;1;777;;;0;;82014;146.54-8;;CARTORIO REG. CIVIL DIST. GUASSUSSÊ;CARTÓRIO DO REG. CIVIL DIST. GUASSUSSÊ;CARTÓRIO DO REG. CIVIL DIST. GUASSUSSÊ;29;29;;2309508;(88) 3584-1490;;0;cartorio_soares@yahoo.com;PARQUE INDUSTRIAL ELISEU BATISTA, 185;CENTRO;2;Sim;8;0;1;0;1;1
20;30;1;424;;5.718.750/0000-00;1;;82011;15.55-2;;CARTORIO 1º OFÍCIO REG. CIVIL;CARTÓRIO J. P. QUEIROZ - 1º OFÍCIO;CARTÓRIO J. P. QUEIROZ - 1º OFÍCIO;27;27;;2309508;(88) 3584-1490;(88) 9 9999-8530;0;cartoriojpqueiroz@ig.com.br;PARQUE INDUSTRIAL ELISEU BATISTA, 185;CENTRO;2;Sim;0;0;1;0;1;1
20;30;1;425;;9.519.060/0000-00;1;;82013;18.58-0;;CARTORIO REG. CIVIL DIST. IGAROIS;CARTÓRIO JOEL TORQUATO;CARTÓRIO JOEL TORQUATO;29;29;;2309508;;;0;josilenetorquato@hotmail.com;RUA NOSSA SENHORA DAS GRAÇAS , S/N;CENTRO;2;Sim;0;0;1;0;1;1
20;30;6;776;;41.344.300/0000-00;1;;82012;20.12-3;;CARTORIO SANTANA 2. OFICIO;CARTORIO SANTANA - 2º OFÍCIO REG. IMÓVEIS;CARTORIO SANTANA - 2º OFÍCIO REG. IMÓVEIS;25;25;;2309508;(88) 3584-2003;(88) 9 9750-9046;1;cartoriosantana@hotmail.com;PARQUE INDUSTRIAL ELISEU BATISTA, 80;CENTRO;2;Sim;11;0;1;0;0;1
31;53;8;427;;2.819.750/0000-00;1;;83021;17.85-5;;CARTORIO 3º OFICIO REG. IMOVEIS;CARTORIO AMARAL CARLOS;CARTORIO AMARAL CARLOS;25;25;;2309607;(85) 3348-0396;(85) 9 8685-1428;0;cartorioamaralcarlos@gmail.com;AVENIDA PEDRO PHILOMENO, 291;CENTRO;2;Sim;6;0;1;0;0;1
31;53;1;428;;2.283.380/0000-00;1;;83011;16.48-5;;CARTORIO 1º OFÍCIO REG. CIVIL;CARTÓRIO ARRUDA BEZERRA;CARTÓRIO ARRUDA BEZERRA;27;27;;2309607;(85) 3348-0886;;0;cartorio1ab@gmail.com;RUA CONEGO EDUARDO ARARIPE, 1654;CENTRO;2;Sim;0;0;1;0;1;0
31;53;1;778;;23.590.700/0000-00;1;;83013;18.24-2;;CARTORIO REG. CIVIL DIST. ITAIPABA;CARTÓRIO DO REGISTRO CIVIL;CARTÓRIO DO REGISTRO CIVIL;29;29;;2309607;(85) 3348-0886;;0;cartorio1ab@gmail.com;RUA CONEGO EDUARDO ARARIPE, 1654;CENTRO;2;Sim;11;0;1;0;1;0
31;53;6;430;16;35.065.500/0000-00;1;;83012;19.60-4;;CARTORIO 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO MACIEL - 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO MACIEL - 2º OFÍCIO REG. IMÓVEIS;25;25;;2309607;(85) 3348-1033;;0;maciel.cartorio@gmail.com;PRAÇA CARLOS JEREISSATI, 291;CENTRO;2;Sim;6;0;1;0;0;1
31;53;1;431;17;6.578.500/0000-00;1;;50011;16.13-9;;CARTORIO 1º OFICIO REG. CIVIL;CARTÓRIO ALENCAR FURTADO;CARTÓRIO ALENCAR FURTADO;27;27;;2309706;(85) 3345-1298;(85) 9 9693-3138;0;contato@cartorioalencarfurtado.com.br;RUA CEL. JOSÉ LIBANIO, 100;CENTRO;2;Sim;6;0;1;0;1;1
31;53;6;432;18;6.578.500/0000-00;1;;50012;15.64-4;;CARTORIO 2º OFICIO REG. IMOVEIS;CARTÓRIO ELINALVA - 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO ELINALVA - 2º OFÍCIO REG. IMÓVEIS;25;25;;2309706;(85) 3345-1574;;0;atendimento@elinalvahenrique.com.br;RUA MAJOR CICERO FRANKLIN, 1919;CENTRO;2;Sim;7;0;1;0;0;1
31;53;1;433;;4.798.390/0000-00;1;;50018;137.05-9;;CARTORIO REG. CIVIL DIST. MONGUBA;CARTÓRIO LOPES - MONGUBA;CARTÓRIO LOPES - MONGUBA;29;29;;2309706;;;0;cartoriolopes01@gmail.com;ROD. CE-060 - KM 14, 5472;CENTRO;2;Sim;0;0;1;0;1;1
31;53;1;779;;;0;;50017;16.75-8;;CARTÓRIO REG. CIVIL DIST. PAVUNA;CARTÓRIO REG. CIVIL DIST. PAVUNA;CARTÓRIO REG. CIVIL DIST. PAVUNA;29;29;;2309706;(85) 9 9973-1402;;0;brunoalmeidacp@hotmail.com;RUA JOAQUIM PAIVA, 41;PAVUNA;2;Sim;11;0;0;0;1;1
31;53;1;435;;2.882.310/0000-00;1;;50014;16.16-2;;CARTÓRIO ALMEIDA FIGUEIREDO;CARTORIO REG. CIVIL DIST. SEN CARLOS JEREISSATI;CARTORIO REG. CIVIL DIST. SEN CARLOS JEREISSATI;29;29;;2309706;(85) 3384-2200;;0;cartorioalmeidafigueiredo@live.com;AV. 19, 703. LOJAS 02/03;JEREISSATI II;2;Sim;3;0;1;0;1;1
20;23;1;436;;2.690.840/0000-00;1;;84012;16.52-7;;CARTORIO OFÍCIO DE NOTAS E REGISTROS;CARTÓRIO DE NOTAS E DE REGISTROS;CARTÓRIO DE NOTAS E DE REGISTROS;21;21;;2309805;(85) 3325-1431;;0;cartoriopacoti@yahoo.com.br;AV. CORONEL LUZ, 760;CENTRO;2;Sim;0;0;1;0;1;1
20;119;1;637;;4.851.790/0000-00;1;;183002;20.59-4;;CARTORIO OFÍCIO DE NOTAS E REGISTROS;CARTÓRIO ARAÚJO;CARTÓRIO ARAÚJO;21;21;;2309904;(88) 3641-1143;;0;thales_linhares@yahoo.com.br;RUA FRANCISCO FILIZOLA, 441;CENTRO;2;Sim;0;0;1;0;1;1
31;58;7;438;;35.223.500/0000-00;1;;179002;16.45-1;;CARTORIO OFÍCIO DE NOTAS E REGISTROS;CARTÓRIO AMARAL;CARTÓRIO AMARAL;21;21;;2310001;(88) 3415-1277;;0;cartorioamaral@yahoo.com.br;RUA PEDRO RODRIGUES SEVERIANO, 592;CENTRO;2;Sim;6;0;1;0;0;0
20;23;6;439;19;18.959.000/0000-00;1;;114003;16.20-4;;CARTORIO 2º OFÍCIO REG. IMÓVEIS;CARTORIO ANDRADE - 2º OFÍCIO REG. IMÓVEIS;CARTORIO ANDRADE - 2º OFÍCIO REG. IMÓVEIS;25;25;;2310100;(85) 3339-1104;;0;dirandrade@terra.com.br;RUA VALDERI RIBEIRO CAMPOS, 13;CENTRO;2;Sim;6;0;1;0;0;1
20;23;1;440;;18.156.700/0000-00;1;;114002;18.18-4;;CARTORIO 1º OFÍCIO REG. CIVIL;CARTÓRIO FERREIRA;CARTÓRIO FERREIRA;27;27;;2310100;(85) 3339-1130;;0;cartorioferreira1@hotmail.com;RUA VALDERIR RIBEIRO CAMPOS, 31;CENTRO;2;Sim;2;0;1;0;1;1
20;23;1;441;;;0;;114004;136.01-0;;CARTORIO REG. CIVIL DIST. GADO DO FERRO;CARTORIO REG. CIVIL DIST. GADO DOS FERROS;CARTORIO REG. CIVIL DIST. GADO DOS FERROS;29;29;;2310100;(85) 3339-1130;;0;brunoalmeidacp@hotmail.com;RUA VALDERIR RIBEIRO CAMPOS, 31;CENTRO;2;Sim;11;0;0;0;1;1
20;48;1;442;;.176.051/0000-00;1;;121002;19.16-6;;CARTORIO 1º OFICIO REG. CIVIL;CARTÓRIO DANTAS DE OLIVEIRA;CARTÓRIO DANTAS DE OLIVEIRA;27;27;;2310209;(85) 3344-1669;;0;cartoriodantas@gmail.com;RUA DOMINGOS PAULINO, 1456;CENTRO;2;Sim;6;0;1;0;1;0
20;48;6;443;;6.619.270/0000-00;1;;121003;121.00-4;;CARTORIO 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO FACUNDO - 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO FACUNDO - 2º OFÍCIO REG. IMÓVEIS;25;25;;2310209;(85) 3344-1489;;0;cartorio_facundo@hotmail.com;RUA FRANCISCO FERNANDES NO VALE, 26;CENTRO;2;Sim;6;0;1;0;0;1
20;53;1;640;;14.969.900/0000-00;1;;115002;19.84-4;;CARTORIO 1º OFÍCIO REG. CIVIL;CARTÓRIO 1° OFÍCIO DE NOTAS E REGISTROS PÚBLICOS D;CARTÓRIO 1° OFÍCIO DE NOTAS E REGISTROS PÚBLICOS D;21;21;;2310258;(85) 3363-1882;;0;cartorio1oficiodeparaipaba@gmail.com;RUA FLAVIO GRANJEIRO, 82;CENTRO;2;Sim;7;0;1;0;1;0
20;53;6;445;20;12.209.600/0000-00;1;;115003;17.75-6;;CARTORIO 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO DAMASCENO NETO - 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO DAMASCENO NETO - 2º OFÍCIO REG. IMÓVEIS;25;25;;2310258;(85) 3363-1622;;0;cartoriodamascenoneto@hotmail.com;RUA DOMIGOS BARROSO, 122;CENTRO;2;Sim;6;0;1;0;0;1
20;40;7;446;;12.474.600/0000-00;1;;85012;17.60-8;;CARTORIO 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO CAVALCANTE - 2º OFÍCIO REG. IMÓVEIS;CARTÓRIO CAVALCANTE - 2º OFÍCIO REG. IMÓVEIS;25;25;;2310308;(88) 3448-1201;;0;cartoriocavalcante@hotmail.com;RUA MANOEL ALEXANDRE, 54;CENTRO;2;Sim;6;0;1;0;0;1
20;40;1;447;;7.371.520/0000-00;1;;85015;16.51-9;;CARTORIO DO REG. CIVIL DIST. MONTE SIÃO;CARTÓRIO DE MONTE SION;CARTÓRIO DE MONTE SION;29;29;;2310308;(88) 3448-4050;(88) 9965-6879;0;wilsonevangelista62@hotmail.com josewilsonevangelista62@hotmail.com;RUA DA PAZ, 369;CENTRO;2;Sim;0;0;1;0;1;1
